"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2019","5.725","5.725","5.725","5.725","","-0.43%"
"10/03/2019","5.750","5.750","5.750","5.750","","0.79%"
"10/02/2019","5.705","5.705","5.705","5.705","","-0.95%"
"10/01/2019","5.760","5.760","5.760","5.760","","1.23%"
"09/30/2019","5.690","5.690","5.690","5.690","","-1.04%"
"09/27/2019","5.750","5.750","5.750","5.750","","0.79%"
"09/26/2019","5.705","5.705","5.705","5.705","","1.88%"
"09/25/2019","5.600","5.600","5.600","5.600","","-1.58%"
"09/24/2019","5.690","5.690","5.690","5.690","","-1.04%"
"09/23/2019","5.750","5.750","5.750","5.750","","-4.09%"
"09/20/2019","5.995","5.995","5.995","5.995","","2.92%"
"09/19/2019","5.825","5.825","5.825","5.825","","-1.19%"
"09/18/2019","5.895","5.895","5.895","5.895","0.10K","-3.91%"
"09/17/2019","6.135","6.135","6.135","6.135","","-6.12%"
"09/16/2019","6.535","6.535","6.535","6.535","","42.53%"
"09/13/2019","4.585","4.585","4.585","4.585","","0.33%"
"09/12/2019","4.570","4.570","4.570","4.570","","0.00%"
"09/11/2019","4.570","4.570","4.570","4.570","","0.99%"
"09/10/2019","4.525","4.525","4.525","4.525","","0.44%"
"09/09/2019","4.505","4.505","4.505","4.505","","0.67%"
"09/06/2019","4.475","4.475","4.475","4.475","","0.00%"
"09/05/2019","4.475","4.475","4.475","4.475","","0.56%"
"09/04/2019","4.450","4.450","4.450","4.450","","-2.41%"
"09/03/2019","4.560","4.560","4.560","4.560","","-2.36%"
"08/30/2019","4.670","4.670","4.670","4.670","","0.43%"
"08/29/2019","4.650","4.650","4.650","4.650","","1.64%"
"08/28/2019","4.575","4.575","4.575","4.575","","0.33%"
"08/27/2019","4.560","4.560","4.560","4.560","","-0.22%"
"08/26/2019","4.570","4.570","4.570","4.570","","0.00%"
"08/23/2019","4.570","4.570","4.570","4.570","","-0.44%"
"08/22/2019","4.590","4.590","4.590","4.590","","-2.24%"
"08/21/2019","4.695","4.695","4.695","4.695","","-0.11%"
"08/20/2019","4.700","4.700","4.700","4.700","","0.43%"
"08/19/2019","4.680","4.680","4.680","4.680","","-0.95%"
"08/16/2019","4.725","4.725","4.725","4.725","","9.37%"
"08/15/2019","4.320","4.320","4.320","4.320","","0.00%"
"08/14/2019","4.320","4.320","4.320","4.320","","0.12%"
"08/13/2019","4.315","4.315","4.315","4.315","","0.00%"
"08/12/2019","4.315","4.315","4.315","4.315","","0.00%"
"08/09/2019","4.315","4.315","4.315","4.315","","0.00%"
"08/08/2019","4.315","4.315","4.315","4.315","","0.00%"
"08/07/2019","4.315","4.315","4.315","4.315","","0.23%"
"08/06/2019","4.305","4.305","4.305","4.305","","0.00%"
"08/05/2019","4.305","4.305","4.305","4.305","","0.70%"
"08/02/2019","4.275","4.275","4.275","4.275","","-0.35%"
"08/01/2019","4.290","4.290","4.290","4.290","","0.35%"
"07/31/2019","4.275","4.275","4.275","4.275","","-0.12%"
"07/30/2019","4.280","4.280","4.280","4.280","","-1.04%"
"07/29/2019","4.325","4.325","4.325","4.325","","-1.26%"
"07/26/2019","4.380","4.380","4.380","4.380","","-1.46%"
"07/25/2019","4.445","4.445","4.445","4.445","","-0.11%"
"07/24/2019","4.450","4.450","4.450","4.450","","-1.66%"
"07/23/2019","4.525","4.525","4.525","4.525","","-0.22%"
"07/22/2019","4.535","4.535","4.535","4.535","","-3.82%"
"07/19/2019","4.715","4.715","4.715","4.715","0.05K","0.53%"
"07/18/2019","4.690","4.690","4.690","4.690","","-1.47%"
"07/17/2019","4.760","4.760","4.760","4.760","","-3.45%"
"07/16/2019","4.930","4.930","4.930","4.930","","8.35%"
"07/15/2019","4.550","4.550","4.550","4.550","","0.11%"
"07/12/2019","4.545","4.545","4.545","4.545","","0.44%"
"07/11/2019","4.525","4.525","4.525","4.525","","0.22%"
"07/10/2019","4.515","4.515","4.515","4.515","","-0.11%"
"07/09/2019","4.520","4.520","4.520","4.520","","0.22%"
"07/08/2019","4.510","4.510","4.510","4.510","","0.00%"
"07/05/2019","4.510","4.510","4.510","4.510","","-1.53%"
"07/03/2019","4.580","4.580","4.580","4.580","","-0.43%"
"07/02/2019","4.600","4.600","4.600","4.600","","0.00%"
"07/01/2019","4.600","4.600","4.600","4.600","","-3.16%"
"06/28/2019","4.750","4.750","4.750","4.750","","0.96%"
"06/27/2019","4.705","4.705","4.705","4.705","","-1.98%"
"06/26/2019","4.800","4.800","4.800","4.800","","1.05%"
"06/25/2019","4.750","4.750","4.750","4.750","","-0.31%"
"06/24/2019","4.765","4.765","4.765","4.765","","3.70%"
"06/21/2019","4.595","4.595","4.595","4.595","","-0.43%"
"06/20/2019","4.615","4.615","4.615","4.615","","1.43%"
"06/19/2019","4.550","4.550","4.550","4.550","","-0.11%"
"06/18/2019","4.555","4.555","4.555","4.555","","-0.65%"
"06/17/2019","4.585","4.585","4.585","4.585","","1.78%"
"06/14/2019","4.505","4.505","4.505","4.505","","0.00%"
"06/13/2019","4.505","4.505","4.505","4.505","","0.00%"
"06/12/2019","4.505","4.505","4.505","4.505","","0.22%"
"06/11/2019","4.495","4.495","4.495","4.495","","0.45%"
"06/10/2019","4.475","4.475","4.475","4.475","","0.00%"
"06/07/2019","4.475","4.475","4.475","4.475","","0.00%"
"06/06/2019","4.475","4.475","4.475","4.475","","0.00%"
"06/05/2019","4.475","4.475","4.475","4.475","","-1.32%"
"06/04/2019","4.535","4.535","4.535","4.535","","-0.11%"
"06/03/2019","4.540","4.540","4.540","4.540","","-2.37%"
"05/31/2019","4.650","4.650","4.650","4.650","","1.09%"
"05/30/2019","4.600","4.600","4.600","4.600","","-2.54%"
"05/29/2019","4.720","4.720","4.720","4.720","","0.32%"
"05/28/2019","4.705","4.705","4.705","4.705","","-0.42%"
"05/24/2019","4.725","4.725","4.725","4.725","0.03K","0.00%"
"05/23/2019","4.725","4.725","4.725","4.725","","0.11%"
"05/22/2019","4.720","4.720","4.720","4.720","","-1.56%"
"05/21/2019","4.795","4.795","4.795","4.795","","-3.62%"
"05/20/2019","4.975","4.975","4.975","4.975","","0.91%"
"05/17/2019","4.930","4.930","4.930","4.930","","-5.28%"
"05/16/2019","5.205","5.205","5.205","5.205","","-5.54%"
"05/15/2019","5.510","5.510","5.510","5.510","","-0.09%"
"05/14/2019","5.515","5.515","5.515","5.515","","-0.18%"
"05/13/2019","5.525","5.525","5.525","5.525","","-0.27%"
"05/10/2019","5.540","5.540","5.540","5.540","","-0.45%"
"05/09/2019","5.565","5.565","5.565","5.565","","0.36%"
"05/08/2019","5.545","5.545","5.545","5.545","","-0.27%"
"05/07/2019","5.560","5.560","5.560","5.560","","-0.98%"
"05/06/2019","5.615","5.615","5.615","5.615","","-0.09%"
"05/03/2019","5.620","5.620","5.620","5.620","","0.81%"
"05/02/2019","5.575","5.575","5.575","5.575","0.53K","1.36%"
"05/01/2019","5.500","5.500","5.500","5.500","","-0.90%"
"04/30/2019","5.550","5.550","5.550","5.550","","0.73%"
"04/29/2019","5.510","5.510","5.510","5.510","","0.92%"
"04/26/2019","5.460","5.460","5.460","5.460","","1.11%"
"04/25/2019","5.400","5.400","5.400","5.400","","1.31%"
"04/24/2019","5.330","5.330","5.330","5.330","","0.00%"
"04/23/2019","5.330","5.330","5.330","5.330","","-1.66%"
"04/22/2019","5.420","5.420","5.420","5.420","","0.00%"
"04/18/2019","5.420","5.420","5.420","5.420","","-3.64%"
"04/17/2019","5.625","5.625","5.625","5.625","","-1.57%"
"04/16/2019","5.715","5.715","5.715","5.715","","19.69%"
"04/15/2019","4.775","4.775","4.775","4.775","","0.00%"
"04/12/2019","4.775","4.775","4.775","4.775","","0.95%"
"04/11/2019","4.730","4.730","4.730","4.730","","0.53%"
"04/10/2019","4.705","4.705","4.705","4.705","","1.73%"
"04/09/2019","4.625","4.625","4.625","4.625","","0.54%"
"04/08/2019","4.600","4.600","4.600","4.600","","-1.08%"
"04/05/2019","4.650","4.650","4.650","4.650","","1.09%"
"04/04/2019","4.600","4.600","4.600","4.600","","0.44%"
"04/03/2019","4.580","4.580","4.580","4.580","","0.00%"
"04/02/2019","4.580","4.580","4.580","4.580","","0.00%"
"04/01/2019","4.580","4.580","4.580","4.580","","-0.43%"
"03/29/2019","4.600","4.600","4.600","4.600","","0.11%"
"03/28/2019","4.595","4.595","4.595","4.595","","-0.11%"
"03/27/2019","4.600","4.600","4.600","4.600","","0.00%"
"03/26/2019","4.600","4.600","4.600","4.600","","0.00%"
"03/25/2019","4.600","4.600","4.600","4.600","","-0.43%"
"03/22/2019","4.620","4.620","4.620","4.620","","-2.33%"
"03/21/2019","4.730","4.730","4.730","4.730","","-4.44%"
"03/20/2019","4.950","4.950","4.950","4.950","0.03K","-1.00%"
"03/19/2019","5.000","5.000","5.000","5.000","","-3.01%"
"03/18/2019","5.155","5.155","5.155","5.155","","-13.29%"
"03/15/2019","5.945","5.945","5.945","5.945","","0.00%"
"03/14/2019","5.945","5.945","5.945","5.945","","-0.17%"
"03/13/2019","5.955","5.955","5.955","5.955","","-0.33%"
"03/12/2019","5.975","5.975","5.975","5.975","","0.00%"
"03/11/2019","5.975","5.975","5.975","5.975","","-0.17%"
"03/08/2019","5.985","5.985","5.985","5.985","","-0.25%"
"03/07/2019","6.000","6.000","6.000","6.000","","-0.58%"
"03/06/2019","6.035","6.035","6.035","6.035","","-0.17%"
"03/05/2019","6.045","6.045","6.045","6.045","","-0.33%"
"03/04/2019","6.065","6.065","6.065","6.065","","-0.90%"
"03/01/2019","6.120","6.120","6.120","6.120","","-0.08%"
"02/28/2019","6.125","6.125","6.125","6.125","","-0.41%"
"02/27/2019","6.150","6.150","6.150","6.150","","-0.08%"
"02/26/2019","6.155","6.155","6.155","6.155","","0.00%"
"02/25/2019","6.155","6.155","6.155","6.155","","-1.20%"
"02/22/2019","6.230","6.230","6.230","6.230","","-0.32%"
"02/21/2019","6.250","6.250","6.250","6.250","","-3.10%"
"02/20/2019","6.450","6.450","6.450","6.450","","-0.69%"
"02/19/2019","6.495","6.495","6.495","6.495","","-10.78%"
"02/15/2019","7.280","7.280","7.280","7.280","","0.00%"
"02/14/2019","7.280","7.280","7.280","7.280","","0.00%"
"02/13/2019","7.280","7.280","7.280","7.280","","-0.21%"
"02/12/2019","7.295","7.295","7.295","7.295","","0.00%"
"02/11/2019","7.295","7.295","7.295","7.295","","-0.21%"
"02/08/2019","7.310","7.310","7.310","7.310","","0.00%"
"02/07/2019","7.310","7.310","7.310","7.310","","0.14%"
"02/06/2019","7.300","7.300","7.300","7.300","","0.00%"
"02/05/2019","7.300","7.300","7.300","7.300","","0.00%"
"02/04/2019","7.300","7.300","7.300","7.300","","1.39%"
"02/01/2019","7.200","7.200","7.200","7.200","","-2.04%"
"01/31/2019","7.350","7.350","7.350","7.350","","-0.20%"
"01/30/2019","7.365","7.365","7.365","7.365","","-1.87%"
"01/29/2019","7.505","7.505","7.505","7.505","","-2.47%"
"01/28/2019","7.695","7.695","7.695","7.695","","-1.28%"
"01/25/2019","7.795","7.795","7.795","7.795","","-2.87%"
"01/24/2019","8.025","8.025","8.025","8.025","","-1.53%"
"01/23/2019","8.150","8.150","8.150","8.150","","0.06%"
"01/22/2019","8.145","8.145","8.145","8.145","","-2.46%"
"01/18/2019","8.350","8.350","8.350","8.350","","0.54%"
"01/17/2019","8.305","8.305","8.305","8.305","","2.85%"
"01/16/2019","8.075","8.075","8.075","8.075","","-8.08%"
"01/15/2019","8.785","8.785","8.785","8.785","","-0.06%"
"01/14/2019","8.790","8.790","8.790","8.790","","0.00%"
"01/11/2019","8.790","8.790","8.790","8.790","","-0.06%"
"01/10/2019","8.795","8.795","8.795","8.795","","0.80%"
"01/09/2019","8.725","8.725","8.725","8.725","","-1.08%"
"01/08/2019","8.820","8.820","8.820","8.820","","-0.11%"
"01/07/2019","8.830","8.830","8.830","8.830","","-0.62%"
"01/04/2019","8.885","8.885","8.885","8.885","","-0.67%"
"01/03/2019","8.945","8.945","8.945","8.945","","-0.28%"
"01/02/2019","8.970","8.970","8.970","8.970","","-0.28%"
"12/31/2018","8.995","8.995","8.995","8.995","","-0.33%"
"12/28/2018","9.025","9.025","9.025","9.025","","-0.06%"
"12/27/2018","9.030","9.030","9.030","9.030","","-0.71%"
"12/26/2018","9.095","9.095","9.095","9.095","","-0.05%"
"12/24/2018","9.100","9.100","9.100","9.100","","0.00%"
"12/21/2018","9.100","9.100","9.100","9.100","","-0.27%"
"12/20/2018","9.125","9.125","9.125","9.125","","-1.83%"
"12/19/2018","9.295","9.295","9.295","9.295","","0.43%"
"12/18/2018","9.255","9.255","9.255","9.255","","-3.59%"
"12/17/2018","9.600","9.600","9.600","9.600","","1.05%"
"12/14/2018","9.500","9.500","9.500","9.500","","0.05%"
"12/13/2018","9.495","9.495","9.495","9.495","","0.00%"
"12/12/2018","9.495","9.495","9.495","9.495","","0.00%"
"12/11/2018","9.495","9.495","9.495","9.495","","-0.05%"
"12/10/2018","9.500","9.500","9.500","9.500","","-0.21%"
"12/07/2018","9.520","9.520","9.520","9.520","","-0.16%"
"12/06/2018","9.535","9.535","9.535","9.535","","-1.40%"
"12/05/2018","9.670","9.670","9.670","9.670","","-0.82%"
"12/04/2018","9.750","9.750","9.750","9.750","","-0.56%"
"12/03/2018","9.805","9.805","9.805","9.805","","0.00%"
"11/30/2018","9.805","9.805","9.805","9.805","","-0.81%"
"11/29/2018","9.885","9.885","9.885","9.885","","-0.05%"
"11/28/2018","9.890","9.890","9.890","9.890","","-0.90%"
"11/27/2018","9.980","9.980","9.980","9.980","","-1.82%"
"11/26/2018","10.165","10.165","10.165","10.165","","-1.79%"
"11/23/2018","10.350","10.350","10.350","10.350","","2.17%"
"11/21/2018","10.130","10.130","10.130","10.130","0.03K","-0.69%"
"11/20/2018","10.200","10.200","10.200","10.200","","-1.92%"
"11/19/2018","10.400","10.400","10.400","10.400","","-3.44%"
"11/16/2018","10.770","10.770","10.770","10.770","","2.77%"
"11/15/2018","10.480","10.480","10.480","10.480","","-0.05%"
"11/14/2018","10.485","10.485","10.485","10.485","","-0.05%"
"11/13/2018","10.490","10.490","10.490","10.490","","0.00%"
"11/12/2018","10.490","10.490","10.490","10.490","","0.05%"
"11/09/2018","10.485","10.485","10.485","10.485","","-0.14%"
"11/08/2018","10.500","10.500","10.500","10.500","","-0.05%"
"11/07/2018","10.505","10.505","10.505","10.505","","-0.52%"
"11/06/2018","10.560","10.560","10.560","10.560","","0.00%"
"11/05/2018","10.560","10.560","10.560","10.560","","-0.05%"
"11/02/2018","10.565","10.565","10.565","10.565","","1.25%"
"11/01/2018","10.435","10.435","10.435","10.435","","-0.38%"
"10/31/2018","10.475","10.475","10.475","10.475","","-0.95%"
"10/30/2018","10.575","10.575","10.575","10.575","","-0.05%"
"10/29/2018","10.580","10.580","10.580","10.580","","-0.19%"
"10/26/2018","10.600","10.600","10.600","10.600","","2.17%"
"10/25/2018","10.375","10.375","10.375","10.375","","-0.19%"
"10/24/2018","10.395","10.395","10.395","10.395","","-1.70%"
"10/23/2018","10.575","10.575","10.575","10.575","","-2.58%"
"10/22/2018","10.855","10.855","10.855","10.855","","-0.60%"
"10/19/2018","10.920","10.920","10.920","10.920","","1.77%"
"10/18/2018","10.730","10.730","10.730","10.730","0.30K","0.75%"
"10/17/2018","10.650","10.650","10.650","10.650","","-1.34%"
"10/16/2018","10.795","10.795","10.795","10.795","","-2.88%"
"10/15/2018","11.115","11.115","11.115","11.115","","-0.04%"
"10/12/2018","11.120","11.120","11.120","11.120","","-0.36%"
"10/11/2018","11.160","11.160","11.160","11.160","","-0.45%"
"10/10/2018","11.210","11.210","11.210","11.210","","0.04%"
"10/09/2018","11.205","11.205","11.205","11.205","","0.90%"
"10/08/2018","11.105","11.105","11.105","11.105","","-1.42%"
"10/05/2018","11.265","11.265","11.265","11.265","","-0.27%"
"10/04/2018","11.295","11.295","11.295","11.295","","-0.26%"
"10/03/2018","11.325","11.325","11.325","11.325","","0.22%"
"10/02/2018","11.300","11.300","11.300","11.300","","-0.31%"
"10/01/2018","11.335","11.335","11.335","11.335","","-0.26%"
"09/28/2018","11.365","11.365","11.365","11.365","","-0.96%"
"09/27/2018","11.475","11.475","11.475","11.475","","-0.65%"
"09/26/2018","11.550","11.550","11.550","11.550","","0.04%"
"09/25/2018","11.545","11.545","11.545","11.545","","-0.43%"
"09/24/2018","11.595","11.595","11.595","11.595","","0.00%"
"09/21/2018","11.595","11.595","11.595","11.595","","-0.09%"
"09/20/2018","11.605","11.605","11.605","11.605","","0.04%"
"09/19/2018","11.600","11.600","11.600","11.600","","0.43%"
"09/18/2018","11.550","11.550","11.550","11.550","","-2.16%"
"09/17/2018","11.805","11.805","11.805","11.805","","3.06%"
"09/14/2018","11.455","11.455","11.455","11.455","","-0.09%"
"09/13/2018","11.465","11.465","11.465","11.465","","-0.09%"
"09/12/2018","11.475","11.475","11.475","11.475","","-0.22%"
"09/11/2018","11.500","11.500","11.500","11.500","","-0.09%"
"09/10/2018","11.510","11.510","11.510","11.510","","-0.09%"
"09/07/2018","11.520","11.520","11.520","11.520","","0.00%"
"09/06/2018","11.520","11.520","11.520","11.520","","-0.09%"
"09/05/2018","11.530","11.530","11.530","11.530","","-0.65%"
"09/04/2018","11.605","11.605","11.605","11.605","","-0.09%"
"08/31/2018","11.615","11.615","11.615","11.615","","-0.39%"
"08/30/2018","11.660","11.660","11.660","11.660","","-0.13%"
"08/29/2018","11.675","11.675","11.675","11.675","","0.86%"
"08/28/2018","11.575","11.575","11.575","11.575","","-0.04%"
"08/27/2018","11.580","11.580","11.580","11.580","","-0.04%"
"08/24/2018","11.585","11.585","11.585","11.585","0.01K","0.70%"
"08/23/2018","11.505","11.505","11.505","11.505","","0.92%"
"08/22/2018","11.400","11.400","11.400","11.400","","0.22%"
"08/21/2018","11.375","11.375","11.375","11.375","","-0.22%"
"08/20/2018","11.400","11.400","11.400","11.400","","1.11%"
"08/17/2018","11.275","11.275","11.275","11.275","0.72K","1.99%"
"08/16/2018","11.055","11.055","11.055","11.055","0.23K","12.01%"
"08/15/2018","9.870","9.870","9.870","9.870","","0.05%"
"08/14/2018","9.865","9.865","9.865","9.865","","0.05%"
"08/13/2018","9.860","9.860","9.860","9.860","","0.31%"
"08/10/2018","9.830","9.830","9.830","9.830","","0.05%"
"08/09/2018","9.825","9.825","9.825","9.825","","0.00%"
"08/08/2018","9.825","9.825","9.825","9.825","","0.10%"
"08/07/2018","9.815","9.815","9.815","9.815","","0.05%"
"08/06/2018","9.810","9.810","9.810","9.810","","0.00%"
"08/03/2018","9.810","9.810","9.810","9.810","","0.10%"
"08/02/2018","9.800","9.800","9.800","9.800","","0.41%"
"08/01/2018","9.760","9.760","9.760","9.760","","-0.36%"
"07/31/2018","9.795","9.795","9.795","9.795","","-0.05%"
"07/30/2018","9.800","9.800","9.800","9.800","","1.40%"
"07/27/2018","9.665","9.665","9.665","9.665","","0.00%"
"07/26/2018","9.665","9.665","9.665","9.665","","-0.36%"
"07/25/2018","9.700","9.700","9.700","9.700","","0.10%"
"07/24/2018","9.690","9.690","9.690","9.690","","0.21%"
"07/23/2018","9.670","9.670","9.670","9.670","","0.99%"
"07/20/2018","9.575","9.575","9.575","9.575","","1.81%"
"07/19/2018","9.405","9.405","9.405","9.405","","-1.47%"
"07/18/2018","9.545","9.545","9.545","9.545","","1.01%"
"07/17/2018","9.450","9.450","9.450","9.450","","0.48%"
"07/16/2018","9.405","9.405","9.405","9.405","","-10.04%"
"07/13/2018","10.455","10.455","10.455","10.455","","-0.14%"
"07/12/2018","10.470","10.470","10.470","10.470","","-0.10%"
"07/11/2018","10.480","10.480","10.480","10.480","","-0.29%"
"07/10/2018","10.510","10.510","10.510","10.510","","-0.19%"
"07/09/2018","10.530","10.530","10.530","10.530","","0.00%"
"07/06/2018","10.530","10.530","10.530","10.530","","0.00%"
"07/05/2018","10.530","10.530","10.530","10.530","","0.19%"
"07/03/2018","10.510","10.510","10.510","10.510","","-0.61%"
"07/02/2018","10.575","10.575","10.575","10.575","","-0.28%"
"06/29/2018","10.605","10.605","10.605","10.605","","1.00%"
"06/28/2018","10.500","10.500","10.500","10.500","","0.00%"
"06/27/2018","10.500","10.500","10.500","10.500","","3.19%"
"06/26/2018","10.175","10.175","10.175","10.175","","-0.29%"
"06/25/2018","10.205","10.205","10.205","10.205","","-4.22%"
"06/22/2018","10.655","10.655","10.655","10.655","","-2.34%"
"06/21/2018","10.910","10.910","10.910","10.910","","-0.37%"
"06/20/2018","10.950","10.950","10.950","10.950","","-0.05%"
"06/19/2018","10.955","10.955","10.955","10.955","0.02K","-1.75%"
"06/18/2018","11.150","11.150","11.150","11.150","","15.96%"
"06/15/2018","9.615","9.615","9.615","9.615","","0.00%"
"06/14/2018","9.615","9.615","9.615","9.615","","0.47%"
"06/13/2018","9.570","9.570","9.570","9.570","","0.31%"
"06/12/2018","9.540","9.540","9.540","9.540","","0.10%"
"06/11/2018","9.530","9.530","9.530","9.530","","0.21%"
"06/08/2018","9.510","9.510","9.510","9.510","","0.11%"
"06/07/2018","9.500","9.500","9.500","9.500","","0.58%"
"06/06/2018","9.445","9.445","9.445","9.445","","-0.16%"
"06/05/2018","9.460","9.460","9.460","9.460","","0.48%"
"06/04/2018","9.415","9.415","9.415","9.415","","0.48%"
"06/01/2018","9.370","9.370","9.370","9.370","","0.48%"
"05/31/2018","9.325","9.325","9.325","9.325","","0.00%"
"05/30/2018","9.325","9.325","9.325","9.325","","0.00%"
"05/29/2018","9.325","9.325","9.325","9.325","","0.38%"
"05/25/2018","9.290","9.290","9.290","9.290","","-0.11%"
"05/24/2018","9.300","9.300","9.300","9.300","","-0.27%"
"05/23/2018","9.325","9.325","9.325","9.325","","-1.79%"
"05/22/2018","9.495","9.495","9.495","9.495","","2.59%"
"05/21/2018","9.255","9.255","9.255","9.255","","1.65%"
"05/18/2018","9.105","9.105","9.105","9.105","","2.59%"
"05/17/2018","8.875","8.875","8.875","8.875","","3.20%"
"05/16/2018","8.600","8.600","8.600","8.600","","7.90%"
"05/15/2018","7.970","7.970","7.970","7.970","","0.00%"
"05/14/2018","7.970","7.970","7.970","7.970","","0.00%"
"05/11/2018","7.970","7.970","7.970","7.970","","0.25%"
"05/10/2018","7.950","7.950","7.950","7.950","","0.00%"
"05/09/2018","7.950","7.950","7.950","7.950","","0.13%"
"05/08/2018","7.940","7.940","7.940","7.940","","0.00%"
"05/07/2018","7.940","7.940","7.940","7.940","","0.00%"
"05/04/2018","7.940","7.940","7.940","7.940","","0.00%"
"05/03/2018","7.940","7.940","7.940","7.940","","-0.50%"
"05/02/2018","7.980","7.980","7.980","7.980","","0.00%"
"05/01/2018","7.980","7.980","7.980","7.980","","0.00%"
"04/30/2018","7.980","7.980","7.980","7.980","","0.31%"
"04/27/2018","7.955","7.955","7.955","7.955","","0.70%"
"04/26/2018","7.900","7.900","7.900","7.900","","0.00%"
"04/25/2018","7.900","7.900","7.900","7.900","","-1.25%"
"04/24/2018","8.000","8.000","8.000","8.000","0.05K","3.63%"
"04/23/2018","7.720","7.720","7.720","7.720","","-0.06%"
"04/20/2018","7.725","7.725","7.725","7.725","","-0.32%"
"04/19/2018","7.750","7.750","7.750","7.750","0.15K","0.85%"
"04/18/2018","7.685","7.685","7.685","7.685","","0.79%"
"04/17/2018","7.625","7.625","7.625","7.625","","0.33%"
"04/16/2018","7.600","7.600","7.600","7.600","0.05K","5.85%"
"04/13/2018","7.180","7.180","7.180","7.180","","0.07%"
"04/12/2018","7.175","7.175","7.175","7.175","","0.00%"
"04/11/2018","7.175","7.175","7.175","7.175","","0.00%"
"04/10/2018","7.175","7.175","7.175","7.175","","0.28%"
"04/09/2018","7.155","7.155","7.155","7.155","","-0.62%"
"04/06/2018","7.200","7.200","7.200","7.200","","0.63%"
"04/05/2018","7.155","7.155","7.155","7.155","","0.14%"
"04/04/2018","7.145","7.145","7.145","7.145","","0.00%"
"04/03/2018","7.145","7.145","7.145","7.145","","-0.56%"
"04/02/2018","7.185","7.185","7.185","7.185","","-0.35%"
"03/29/2018","7.210","7.210","7.210","7.210","","-0.14%"
"03/28/2018","7.220","7.220","7.220","7.220","","-0.07%"
"03/27/2018","7.225","7.225","7.225","7.225","","0.98%"
"03/26/2018","7.155","7.155","7.155","7.155","","0.00%"
"03/23/2018","7.155","7.155","7.155","7.155","","-1.11%"
"03/22/2018","7.235","7.235","7.235","7.235","","-0.89%"
"03/21/2018","7.300","7.300","7.300","7.300","","-1.75%"
"03/20/2018","7.430","7.430","7.430","7.430","","-1.00%"
"03/19/2018","7.505","7.505","7.505","7.505","","0.33%"
"03/16/2018","7.480","7.480","7.480","7.480","","-10.90%"
"03/15/2018","8.395","8.395","8.395","8.395","","-0.12%"
"03/14/2018","8.405","8.405","8.405","8.405","","-0.24%"
"03/13/2018","8.425","8.425","8.425","8.425","","-0.41%"
"03/12/2018","8.460","8.460","8.460","8.460","","0.00%"
"03/09/2018","8.460","8.460","8.460","8.460","","0.00%"
"03/08/2018","8.460","8.460","8.460","8.460","","0.12%"
"03/07/2018","8.450","8.450","8.450","8.450","","-0.53%"
"03/06/2018","8.495","8.495","8.495","8.495","","-0.12%"
"03/05/2018","8.505","8.505","8.505","8.505","","1.61%"
"03/02/2018","8.370","8.370","8.370","8.370","","0.24%"
"03/01/2018","8.350","8.350","8.350","8.350","","0.00%"
"02/28/2018","8.350","8.350","8.350","8.350","","-0.89%"
"02/27/2018","8.425","8.425","8.425","8.425","","1.87%"
"02/26/2018","8.270","8.270","8.270","8.270","","-0.30%"
"02/23/2018","8.295","8.295","8.295","8.295","","0.00%"
"02/22/2018","8.295","8.295","8.295","8.295","","-0.06%"
"02/21/2018","8.300","8.300","8.300","8.300","","0.79%"
"02/20/2018","8.235","8.235","8.235","8.235","","2.94%"
"02/16/2018","8.000","8.000","8.000","8.000","","-23.44%"
"02/15/2018","10.450","10.450","10.450","10.450","","0.00%"
"02/14/2018","10.450","10.450","10.450","10.450","","0.00%"
"02/13/2018","10.450","10.450","10.450","10.450","","-0.05%"
"02/12/2018","10.455","10.455","10.455","10.455","","-0.19%"
"02/09/2018","10.475","10.475","10.475","10.475","","0.00%"
"02/08/2018","10.475","10.475","10.475","10.475","","0.00%"
"02/07/2018","10.475","10.475","10.475","10.475","","0.00%"
"02/06/2018","10.475","10.475","10.475","10.475","","0.58%"
"02/05/2018","10.415","10.415","10.415","10.415","","0.68%"
"02/02/2018","10.345","10.345","10.345","10.345","","0.00%"
"02/01/2018","10.345","10.345","10.345","10.345","","0.00%"
"01/31/2018","10.345","10.345","10.345","10.345","","0.39%"
"01/30/2018","10.305","10.305","10.305","10.305","","1.18%"
"01/29/2018","10.185","10.185","10.185","10.185","","1.44%"
"01/26/2018","10.040","10.040","10.040","10.040","","1.01%"
"01/25/2018","9.940","9.940","9.940","9.940","","0.51%"
"01/24/2018","9.890","9.890","9.890","9.890","","-1.05%"
"01/23/2018","9.995","9.995","9.995","9.995","","-5.04%"
"01/22/2018","10.525","10.525","10.525","10.525","0.12K","-0.19%"
"01/19/2018","10.545","10.545","10.545","10.545","0.02K","0.00%"
"01/18/2018","10.545","10.545","10.545","10.545","","0.43%"
"01/17/2018","10.500","10.500","10.500","10.500","","0.48%"
"01/16/2018","10.450","10.450","10.450","10.450","","-6.95%"
"01/12/2018","11.230","11.230","11.230","11.230","","0.13%"
"01/11/2018","11.215","11.215","11.215","11.215","","0.27%"
"01/10/2018","11.185","11.185","11.185","11.185","","0.04%"
"01/09/2018","11.180","11.180","11.180","11.180","","0.09%"
"01/08/2018","11.170","11.170","11.170","11.170","","0.00%"
"01/05/2018","11.170","11.170","11.170","11.170","","0.00%"
